Id tarjeta,Fecha,Pais,Importe
474,13/12/2023,Japon,175
58,24/6/2023,Japon,224
377,27/7/2024,Japon,351
203,24/4/2026,Japon,256
272,20/4/2026,Francia,457
72,29/10/2026,Brasil,280
486,2/2/2026,Francia,449
170,11/9/2024,Japon,169
266,22/6/2025,Francia,359
409,25/8/2023,Mexico,40
301,20/4/2026,Japon,148
164,14/10/2025,Brasil,342
132,6/3/2024,Brasil,394
2,28/10/2025,Mexico,429
572,14/8/2024,Brasil,223
452,31/7/2026,Francia,351
504,11/11/2023,Japon,295
14,26/5/2025,Japon,33
108,13/7/2026,Japon,208
13,13/7/2025,Brasil,367
415,19/12/2024,USA,202
354,28/2/2024,Brasil,26
536,22/2/2026,Francia,211
505,29/6/2023,Mexico,402
296,21/4/2025,Mexico,557
351,6/9/2024,Francia,76
37,17/6/2024,Japon,331
364,28/1/2025,Japon,484
140,19/9/2024,USA,403
45,25/3/2026,Mexico,529
399,8/2/2025,Francia,394
233,19/3/2024,USA,365
82,2/3/2023,Mexico,156
185,24/2/2026,USA,97
63,20/10/2026,Brasil,387
471,21/9/2025,Brasil,30
222,23/7/2026,USA,206
158,6/11/2026,Brasil,500
440,20/9/2025,Brasil,454
392,20/9/2026,Mexico,529
359,2/4/2023,USA,217
53,22/2/2023,Japon,463
362,27/10/2023,USA,148
325,30/8/2024,Japon,230
43,16/4/2024,USA,418
38,13/4/2024,Japon,327
264,30/5/2026,USA,220
60,19/7/2026,USA,280
451,15/2/2024,Japon,89
36,21/7/2023,Francia,354
136,29/9/2025,Francia,134
86,9/12/2023,Francia,281
290,26/5/2025,Brasil,462
434,2/11/2023,Mexico,14
513,28/2/2023,Mexico,158
214,2/5/2024,Japon,398
571,12/10/2025,USA,546
191,28/12/2026,USA,236
374,20/11/2026,Japon,393
7,10/12/2024,Brasil,92
125,31/8/2024,Japon,550
255,14/9/2026,Japon,168
435,4/8/2023,Japon,110
505,14/6/2025,Mexico,348
44,8/2/2023,USA,277
118,16/2/2023,Brasil,171
51,24/12/2026,Mexico,196
57,9/3/2023,Mexico,565
350,10/10/2025,Japon,490
279,14/12/2025,USA,402
294,5/10/2025,Francia,400
92,16/10/2023,Brasil,113
211,6/2/2025,Francia,426
206,29/11/2024,USA,540
419,25/2/2026,Francia,490
293,24/8/2025,Francia,89
547,23/1/2025,Francia,201
192,28/6/2025,USA,387
407,25/8/2023,USA,374
501,31/12/2024,Francia,125
143,4/6/2023,Francia,11
483,6/12/2025,Japon,570
72,12/10/2026,Japon,334
349,6/8/2026,Japon,451
155,25/6/2025,Francia,116
297,5/3/2024,Mexico,507
411,8/5/2025,Mexico,218
220,5/1/2023,Francia,114
231,21/1/2023,USA,250
568,30/4/2026,Mexico,573
426,14/3/2025,Japon,5
506,9/9/2024,Japon,447
268,5/4/2026,USA,266
539,29/3/2026,USA,291
332,11/4/2023,Mexico,398
311,19/2/2025,Mexico,520
73,22/2/2024,USA,306
13,13/5/2024,USA,425
126,19/4/2024,USA,458
52,9/3/2023,Francia,57
459,6/6/2023,Brasil,203
160,4/8/2023,Mexico,471
511,8/2/2024,Japon,72
3,2/1/2026,USA,173
331,25/9/2026,Brasil,411
347,19/5/2023,USA,92
227,9/6/2025,Japon,509
1,27/1/2026,Japon,286
492,11/3/2024,Francia,326
286,23/7/2023,Brasil,227
12,12/9/2025,Mexico,367
210,27/8/2025,Francia,541
437,23/6/2024,USA,272
80,2/1/2026,Francia,498
63,15/6/2023,Brasil,56
393,13/8/2023,Mexico,364
479,5/12/2024,Brasil,202
195,11/4/2026,Mexico,430
562,19/10/2023,Francia,563
276,11/2/2025,USA,47
96,3/4/2025,Francia,249
72,11/6/2025,USA,515
201,10/10/2023,Brasil,338
499,20/11/2023,Mexico,214
292,13/12/2025,Japon,63
40,13/12/2025,USA,10
161,23/3/2024,Mexico,119
164,3/8/2026,Mexico,116
156,3/7/2025,USA,406
11,21/4/2026,Francia,293
364,14/7/2025,USA,76
17,7/4/2023,Japon,557
366,16/10/2023,Mexico,220
156,16/8/2023,Mexico,5
210,19/5/2026,USA,205
293,7/9/2024,Francia,80
234,4/5/2023,Francia,381
21,3/9/2023,Francia,194
415,22/7/2024,Francia,314
324,9/8/2026,Francia,451
392,15/10/2024,Brasil,260
459,2/12/2026,Japon,387
259,2/10/2025,Japon,172
505,14/8/2024,Mexico,309
257,12/11/2024,Japon,95
370,22/6/2023,USA,409
2,11/8/2026,Japon,146
168,16/3/2026,Brasil,234
157,17/3/2024,Mexico,60
211,14/11/2023,Francia,377
376,23/2/2024,Japon,117
1,28/10/2025,Brasil,542
582,3/4/2024,Francia,186
180,16/5/2025,USA,379
358,2/7/2024,Brasil,162
76,4/10/2025,USA,471
209,26/1/2023,USA,280
121,21/1/2024,Japon,402
410,11/5/2024,USA,144
437,11/12/2024,Brasil,306
43,23/4/2026,Japon,409
569,28/3/2024,USA,300
506,9/1/2026,Japon,427
369,14/7/2024,Japon,252
115,1/11/2024,Brasil,252
207,15/4/2023,Brasil,2
494,22/10/2023,USA,311
139,17/11/2023,Francia,542
348,24/6/2023,Mexico,99
490,22/2/2024,Mexico,288
7,8/12/2026,Brasil,142
52,29/9/2026,Japon,439
345,29/9/2025,Francia,471
537,24/1/2024,Francia,440
113,4/9/2025,Francia,108
403,4/11/2026,Francia,279
11,24/5/2026,Brasil,536
287,19/2/2025,Mexico,571
180,14/9/2026,Brasil,236
23,25/11/2023,Brasil,304
262,4/6/2025,USA,436
568,29/11/2025,USA,30
247,30/5/2026,Mexico,129
108,8/10/2026,Brasil,198
157,8/1/2025,Brasil,230
101,17/7/2023,USA,366
446,16/10/2024,Mexico,99
323,1/12/2026,USA,295
154,26/10/2026,Francia,480
235,1/5/2024,Francia,84
26,11/1/2023,Mexico,375
437,27/5/2023,Mexico,227
321,21/6/2024,Brasil,19
122,2/9/2025,Japon,417
227,7/9/2024,Francia,465
2,12/8/2023,Japon,308
277,1/5/2026,USA,261
576,15/3/2023,Francia,167
68,13/10/2024,Mexico,555
322,2/3/2026,Mexico,317
458,19/3/2023,Japon,344
477,5/2/2025,Brasil,521
72,5/3/2024,USA,283
454,4/3/2024,Brasil,363
364,23/5/2026,Japon,174
22,9/1/2025,Francia,422
423,12/2/2026,Japon,539
145,25/11/2026,Mexico,242
582,29/7/2023,Brasil,70
190,3/2/2024,Japon,436
371,11/9/2023,USA,492
387,18/12/2026,Brasil,576
261,20/6/2024,Japon,546
84,5/2/2023,Japon,204
180,7/6/2024,Francia,205
268,17/5/2024,Japon,13
369,2/6/2026,Brasil,200
68,18/9/2026,Mexico,546
189,26/9/2024,Brasil,134
53,18/11/2023,Japon,199
62,10/1/2025,USA,212
212,30/1/2023,Mexico,189
387,10/4/2026,Japon,504
218,24/4/2025,USA,568
355,24/8/2023,Francia,471
264,3/10/2024,Mexico,399
60,6/8/2025,USA,133
545,17/6/2025,USA,64
45,19/11/2025,Francia,290
36,21/10/2023,Francia,38
394,18/4/2026,Brasil,40
277,25/4/2023,USA,394
65,28/12/2026,Mexico,264
404,4/1/2023,Brasil,34
415,24/12/2023,Mexico,238
455,19/3/2023,Francia,61
98,29/9/2026,Mexico,302
243,29/1/2023,Brasil,115
371,23/10/2024,Francia,570
337,1/1/2023,Francia,557
277,2/10/2025,USA,582
510,23/6/2026,Mexico,57
90,6/11/2025,Brasil,350
574,1/3/2025,Francia,566
548,28/7/2025,Francia,288
286,14/1/2024,Brasil,335
80,14/2/2026,Francia,205
23,10/5/2024,Brasil,554
561,23/8/2023,Mexico,391
66,28/6/2025,Mexico,227
55,31/5/2024,Brasil,123
521,23/3/2026,Japon,98
75,15/3/2023,Japon,545
143,5/1/2025,Japon,456
429,28/9/2025,Mexico,459
363,16/5/2025,Francia,459
70,22/11/2023,Francia,283
490,2/12/2026,Mexico,215
298,12/10/2025,Francia,196
243,23/6/2024,Mexico,197
310,13/6/2025,Brasil,70
288,12/5/2024,Mexico,397
61,17/5/2026,Japon,36
101,15/3/2023,Mexico,264
64,11/10/2025,Japon,575
75,12/1/2026,USA,516
110,22/4/2025,Brasil,192
547,5/12/2024,Mexico,420
330,4/6/2025,Brasil,536
266,24/5/2023,USA,536
88,8/1/2025,Brasil,396
302,10/8/2023,Francia,239
25,30/1/2023,Mexico,46
91,9/5/2023,Japon,114
204,29/12/2024,Francia,535
535,27/8/2026,Mexico,391
210,3/4/2023,USA,475
125,10/11/2025,USA,137
263,7/8/2024,Mexico,87
454,16/3/2023,Mexico,96
507,10/11/2024,Brasil,557
531,5/12/2025,USA,409
156,7/5/2023,Francia,210
412,5/6/2024,USA,103
544,30/7/2023,Japon,243
537,3/4/2025,Brasil,65
220,30/6/2025,Brasil,333
255,3/11/2023,Francia,453
154,29/3/2023,Francia,341
417,24/9/2026,Brasil,319
55,25/10/2026,Japon,207
150,6/8/2025,Mexico,432
6,5/2/2025,USA,462
206,9/11/2024,Francia,255
14,29/5/2023,Francia,262
136,10/8/2023,Japon,543
448,24/1/2024,Brasil,18
64,29/11/2025,USA,302
472,3/3/2025,Japon,571
285,14/3/2026,USA,69
241,15/4/2024,Francia,464
477,17/8/2024,Mexico,574
273,21/3/2024,Japon,458
69,24/9/2026,Mexico,463
333,16/1/2026,Brasil,512
140,26/7/2026,Japon,491
159,30/12/2026,Brasil,173
183,12/11/2024,Mexico,334
204,4/2/2023,Brasil,513
18,19/9/2024,Brasil,568
572,24/9/2024,Mexico,119
450,13/6/2025,Japon,67
484,13/2/2023,USA,95
498,17/8/2024,Mexico,37
278,7/3/2023,Mexico,44
551,7/9/2023,Mexico,166
504,22/3/2024,USA,460
190,28/3/2023,Japon,515
173,16/12/2026,Brasil,172
178,3/3/2026,Francia,529
412,24/7/2026,Mexico,219
472,25/5/2023,Mexico,336
492,29/1/2023,Brasil,31
267,20/11/2024,Mexico,52
550,15/10/2024,Japon,285
579,15/1/2024,Brasil,339
452,5/4/2026,Japon,47
317,16/2/2025,Francia,534
247,10/1/2025,Japon,175
499,16/10/2024,Brasil,250
92,25/9/2025,Mexico,460
80,22/8/2025,Mexico,383
462,5/2/2024,Brasil,229
422,1/6/2025,Francia,91
217,9/11/2026,Francia,357
275,27/4/2024,Japon,269
522,22/10/2025,Mexico,406
437,28/6/2023,Brasil,557
349,27/6/2023,Mexico,93
430,9/3/2024,USA,374
24,30/4/2026,Brasil,127
446,22/11/2024,Mexico,198
244,20/1/2023,Mexico,412
113,18/7/2025,Brasil,143
489,29/2/2024,USA,74
182,9/9/2023,USA,144
415,4/12/2024,USA,550
61,7/7/2024,Francia,158
378,29/7/2026,Francia,205
295,8/10/2024,Mexico,453
219,26/2/2023,USA,555
161,24/4/2026,Mexico,30
43,12/4/2023,Francia,303
34,7/5/2024,Japon,237
325,2/6/2025,Japon,332
51,20/8/2024,Francia,11
243,27/10/2025,Brasil,217
486,28/2/2025,USA,390
481,2/9/2025,Francia,237
77,6/10/2026,USA,404
2,16/1/2023,Mexico,299
134,5/8/2026,Brasil,219
3,14/1/2023,Francia,280
493,13/6/2026,Francia,115
73,9/1/2026,USA,338
321,25/9/2025,Brasil,240
5,16/9/2023,Mexico,209
471,13/12/2025,Mexico,180
284,21/11/2025,Francia,504
48,18/8/2024,USA,66
202,7/11/2026,Francia,222
125,15/12/2023,USA,204
163,3/4/2023,Francia,10
307,18/8/2023,Mexico,384
458,26/3/2024,Brasil,90
2,20/2/2024,USA,341
54,20/2/2026,USA,500
540,15/1/2025,USA,428
414,5/3/2023,USA,238
164,2/10/2023,Japon,430
76,1/5/2024,USA,326
565,27/8/2025,Japon,103
509,3/10/2023,Mexico,313
221,31/7/2025,Japon,578
59,28/6/2023,Japon,439
383,16/9/2026,Francia,55
473,6/7/2026,Mexico,335
115,6/3/2025,Brasil,16
199,4/4/2026,Japon,269
555,28/7/2025,Mexico,267
388,15/4/2023,Brasil,409
223,3/7/2023,USA,358
428,29/6/2025,USA,460
92,23/10/2023,Japon,314
530,27/4/2023,Francia,518
24,11/10/2025,Japon,197
178,4/1/2024,Mexico,368
405,13/11/2025,Japon,312
95,25/11/2024,Francia,403
182,10/2/2024,USA,247
147,23/9/2025,Japon,120
393,13/2/2024,Mexico,424
344,15/6/2025,USA,216
446,10/12/2023,Mexico,316
216,11/11/2026,Brasil,382
359,6/5/2024,Brasil,262
508,8/4/2025,Brasil,311
340,23/6/2025,Mexico,111
166,2/3/2023,Japon,144
164,20/12/2025,USA,414
433,24/5/2025,Francia,209
82,24/3/2023,USA,395
141,20/6/2024,Francia,344
300,18/9/2026,Mexico,544
582,3/4/2026,Brasil,344
362,21/8/2026,Mexico,70
519,7/8/2026,Mexico,366
392,9/1/2026,Japon,424
210,7/1/2025,Francia,467
20,20/3/2026,Mexico,120
296,5/10/2026,USA,256
566,16/4/2026,Francia,150
6,1/3/2023,Mexico,394
384,24/11/2025,Mexico,100
99,14/3/2026,Brasil,122
106,4/11/2025,USA,389
184,26/1/2026,USA,462
290,25/4/2023,Mexico,505
578,24/1/2025,USA,318
484,8/12/2025,USA,38
352,11/3/2023,Japon,368
390,7/5/2023,Mexico,178
501,25/8/2025,Mexico,429
263,27/11/2025,Brasil,139
425,29/8/2026,Francia,90
421,26/9/2025,Francia,337
552,29/8/2026,Mexico,218
280,11/5/2025,Japon,443
291,7/12/2024,Francia,336
62,24/12/2024,USA,239
320,9/5/2024,Brasil,220
83,21/7/2026,Brasil,241
136,19/10/2026,Mexico,464
252,21/9/2023,Mexico,385
170,16/9/2023,USA,223
135,30/3/2026,USA,523
457,6/6/2025,USA,357
103,9/2/2026,Brasil,175
372,9/7/2023,USA,251
578,15/12/2025,Japon,279
334,21/7/2026,Mexico,234
230,3/5/2026,Francia,135
70,2/9/2023,USA,184
189,24/4/2023,Mexico,284
199,15/12/2024,Mexico,465
300,8/7/2025,USA,77
46,11/5/2023,USA,182
580,6/4/2026,USA,577
271,22/9/2024,USA,363
322,4/11/2025,USA,531
307,18/6/2024,USA,362
444,27/1/2026,USA,134
271,20/5/2023,Japon,79
511,21/11/2023,USA,210
69,8/11/2026,Mexico,579
381,5/8/2025,Francia,37
390,30/5/2023,Japon,539
92,13/3/2023,Francia,374
226,10/9/2026,Francia,525
179,30/1/2024,Brasil,209
170,19/6/2025,Mexico,422
30,28/4/2025,USA,522
492,9/11/2023,USA,72
74,12/6/2023,Francia,204
186,10/9/2023,USA,58
42,12/1/2024,Mexico,359
358,18/8/2024,Mexico,505
395,6/8/2026,USA,193
192,13/5/2024,Japon,495
36,14/6/2023,Brasil,209
117,28/3/2026,Francia,270
73,20/7/2025,USA,441
407,11/2/2023,USA,345
228,31/12/2026,Mexico,188
144,18/8/2025,Japon,526
134,16/4/2025,USA,476
264,19/7/2023,Brasil,143
505,18/6/2024,Mexico,234
364,22/12/2026,Mexico,7
567,17/1/2025,Francia,545
483,14/8/2023,Francia,34
384,22/4/2024,Brasil,24
517,8/11/2025,Japon,123
206,24/6/2025,Mexico,395
280,16/10/2026,Brasil,244
270,18/1/2025,Japon,544
169,26/10/2023,Francia,117
490,10/4/2023,Mexico,148
37,14/12/2025,Brasil,191
295,25/7/2023,Francia,182
144,24/6/2026,USA,80
106,13/9/2025,Mexico,427
282,10/11/2026,Mexico,222
139,5/5/2023,Mexico,180
65,5/10/2025,Mexico,454
99,9/1/2025,USA,187
345,16/3/2026,USA,327
454,28/3/2024,Brasil,150
360,21/12/2024,Francia,335
319,29/8/2024,USA,311
198,14/12/2025,Japon,75
61,21/8/2026,Brasil,226
291,30/7/2026,Francia,180
108,11/5/2024,USA,416
313,18/1/2025,Brasil,81
285,3/5/2024,Japon,134
167,16/12/2025,Mexico,541
251,9/4/2024,Francia,27
196,19/5/2025,Francia,386
58,12/10/2023,USA,85
268,27/3/2025,Mexico,244
226,31/1/2025,USA,274
22,18/1/2026,Brasil,371
86,2/6/2023,Japon,564
219,5/10/2025,Japon,308
230,19/7/2023,Francia,240
530,22/6/2023,USA,444
239,8/2/2023,Brasil,275
394,8/11/2025,Brasil,536
281,19/8/2026,Japon,507
295,7/6/2025,Francia,327
214,28/9/2023,Brasil,132
581,14/1/2024,Mexico,324
270,15/8/2026,Francia,423
24,16/2/2024,Brasil,509
18,23/4/2026,USA,121
136,23/10/2024,Francia,195
557,14/7/2026,Brasil,99
257,21/4/2026,Mexico,4
141,12/6/2024,Mexico,46
62,27/12/2023,Francia,180
298,25/5/2025,USA,485
538,13/1/2024,Francia,321
162,18/7/2024,Francia,532
569,5/7/2025,USA,2
328,24/11/2026,Mexico,410
23,4/2/2024,Mexico,53
149,17/12/2023,USA,114
555,16/4/2023,Brasil,422
97,3/11/2025,Brasil,84
284,24/6/2024,Japon,7
205,8/11/2023,Brasil,59
330,22/3/2024,Japon,372
28,23/1/2026,Francia,485
497,23/5/2025,USA,394
139,23/6/2024,Brasil,576
150,11/4/2026,Japon,103
430,30/11/2026,Francia,561
204,17/5/2023,Brasil,298
476,4/12/2023,Mexico,438
235,5/4/2023,Mexico,262
375,8/12/2025,Mexico,249
453,5/10/2025,USA,399
313,26/5/2026,Francia,572
470,3/7/2026,Mexico,513
165,19/11/2023,Japon,445
464,10/12/2023,USA,542
522,11/8/2023,Mexico,181
426,21/6/2026,Mexico,514
501,29/4/2025,Brasil,421
122,3/3/2025,Francia,378
70,17/7/2026,Mexico,383
191,31/1/2023,Mexico,439
252,14/1/2023,Japon,182
402,13/1/2024,USA,444
387,27/8/2025,Brasil,558
451,15/1/2025,Japon,165
470,15/5/2024,Mexico,27
309,14/10/2025,Japon,358
37,4/4/2026,Francia,99
495,21/10/2023,Brasil,328
192,27/2/2023,Brasil,459
399,9/5/2024,USA,129
495,13/6/2026,Francia,85
469,19/3/2023,Brasil,417
299,11/12/2025,Brasil,442
384,16/7/2023,Brasil,134
391,27/12/2024,Japon,210
188,4/8/2026,Mexico,161
292,28/2/2025,USA,383
247,24/2/2023,Brasil,58
281,26/3/2023,Japon,233
448,19/6/2023,Japon,204
336,23/12/2025,USA,22
345,14/1/2025,Japon,479
286,13/10/2023,USA,198
545,29/7/2023,Japon,224
74,29/10/2025,USA,83
127,26/1/2023,Mexico,181
304,27/10/2025,USA,360
108,11/11/2023,Brasil,66
10,24/10/2024,USA,564
326,27/1/2024,Francia,29
433,3/9/2025,Japon,199
436,31/3/2026,Francia,467
124,9/8/2026,Brasil,467
59,19/7/2023,Brasil,313
471,18/10/2023,USA,385
173,18/3/2023,USA,389
41,12/6/2025,Japon,463
53,16/1/2025,USA,360
500,10/10/2026,Japon,121
20,26/11/2026,Japon,211
203,13/12/2025,Japon,361
562,17/7/2026,Francia,531
104,10/11/2025,Francia,482
504,15/12/2025,Brasil,438
428,25/8/2023,Francia,52
320,22/12/2024,Francia,61
104,30/3/2023,Francia,229
114,23/4/2023,Mexico,331
54,8/6/2024,Japon,136
280,10/1/2023,USA,279
524,13/5/2024,Francia,581
210,6/4/2023,Brasil,103
548,26/3/2025,USA,503
356,3/11/2025,Japon,69
118,21/12/2023,Francia,17
491,14/3/2026,Mexico,264
269,20/8/2026,Brasil,286
142,19/4/2025,Mexico,91
212,23/2/2026,Brasil,203
210,23/12/2024,Mexico,552
481,23/7/2023,Francia,130
46,25/1/2026,Mexico,114
459,17/9/2025,Mexico,374
123,21/1/2026,Mexico,300
399,7/11/2026,USA,160
456,9/4/2024,Brasil,352
520,26/2/2023,Mexico,77
102,17/9/2023,Francia,79
313,22/7/2024,Francia,356
572,4/2/2023,Francia,328
557,15/5/2024,Mexico,327
195,19/6/2023,Japon,126
138,16/2/2025,USA,403
239,28/12/2025,Japon,161
100,23/10/2025,Francia,31
214,8/2/2023,USA,112
32,5/2/2023,Mexico,8
274,30/8/2023,Japon,153
257,17/8/2026,Japon,549
135,8/8/2024,Francia,247
179,12/5/2025,Brasil,68
433,2/12/2023,USA,420
502,28/11/2025,USA,485
306,16/7/2025,Francia,531
570,25/1/2024,Japon,217
115,4/12/2023,Brasil,41
547,30/9/2025,Francia,289
477,15/4/2026,Francia,189
182,6/6/2023,Brasil,489
19,4/10/2026,Francia,439
445,7/7/2023,Japon,406
111,3/6/2026,Japon,274
407,21/11/2025,USA,244
432,4/12/2025,USA,390
117,3/11/2023,Mexico,538
79,24/4/2024,Brasil,511
582,14/2/2025,Francia,550
455,23/8/2024,USA,263
568,8/4/2024,USA,157
292,10/8/2026,Japon,316
65,16/3/2023,Japon,517
37,16/9/2023,Japon,263
19,26/7/2024,Japon,194
420,19/1/2026,Francia,392
398,20/12/2025,Francia,477
448,12/3/2024,USA,146
180,30/6/2023,Japon,30
406,20/1/2023,Brasil,228
222,27/5/2026,USA,326
188,1/6/2024,Japon,557
264,8/7/2026,Francia,236
546,29/5/2024,Francia,93
205,25/11/2024,USA,209
119,11/1/2026,Japon,126
315,18/8/2025,Brasil,452
535,4/2/2025,Francia,73
290,14/4/2024,USA,135
448,23/7/2025,Mexico,221
58,21/7/2026,USA,101
376,14/9/2026,USA,578
191,30/12/2024,Japon,559
137,1/11/2024,USA,61
357,7/2/2025,Francia,397
204,8/9/2024,USA,267
320,21/3/2024,Japon,221
174,27/10/2025,Francia,242
314,1/6/2024,Brasil,278
211,19/8/2026,Francia,381
306,9/8/2024,Francia,388
373,12/6/2025,Brasil,351
30,23/3/2025,Japon,432
519,28/4/2025,USA,439
352,30/7/2025,Francia,26
241,3/12/2024,Brasil,425
156,27/9/2024,USA,382
550,1/12/2026,Brasil,418
321,28/1/2025,Brasil,402
152,7/9/2023,Brasil,293
411,27/3/2024,Mexico,102
196,21/4/2024,Mexico,199
317,15/3/2024,Japon,33
383,30/11/2026,Francia,145
347,10/3/2024,Francia,564
441,11/7/2026,Brasil,428
480,13/2/2025,Francia,467
275,2/8/2023,Brasil,90
380,30/10/2024,Japon,274
378,6/10/2023,Francia,434
541,1/6/2026,Francia,201
316,29/12/2025,Francia,543
582,6/2/2025,Brasil,119
129,29/3/2024,Francia,94
468,3/1/2025,USA,579
59,12/6/2023,Brasil,326
527,8/10/2025,Francia,333
66,5/4/2023,Francia,504
578,16/3/2025,USA,3
41,10/10/2023,USA,261
458,7/11/2023,Japon,180
10,13/12/2024,Japon,221
71,26/6/2026,USA,343
383,25/11/2026,USA,566
177,25/4/2025,Francia,471
33,20/5/2024,Brasil,31
188,21/11/2026,Mexico,513
567,24/1/2023,Francia,485
315,7/6/2025,USA,132
464,19/1/2026,Mexico,148
569,7/2/2024,Japon,461
565,9/6/2024,Brasil,158
38,10/11/2023,Francia,380
147,17/11/2023,Francia,133
331,31/12/2025,Francia,236
256,11/3/2025,Mexico,403
506,9/1/2026,Japon,355
27,26/2/2025,Japon,224
41,8/3/2023,Mexico,282
567,1/2/2025,Japon,431
388,22/6/2026,USA,582
27,13/11/2026,Francia,515
517,21/11/2026,Japon,490
130,20/12/2023,USA,515
283,23/7/2024,Francia,225
582,30/6/2024,Francia,349
375,7/10/2025,USA,399
230,16/8/2024,Francia,365
111,5/1/2025,Japon,547
162,29/8/2025,Mexico,13
162,18/7/2024,Francia,184
3,7/9/2023,Francia,493
528,17/10/2024,Japon,60
397,10/9/2024,Japon,368
410,3/8/2024,Japon,194
502,9/10/2024,Francia,276
224,10/7/2026,USA,296
118,25/6/2024,Mexico,288
142,6/6/2026,Mexico,317
428,17/8/2025,Francia,448
407,28/8/2026,Mexico,233
305,23/6/2023,USA,53
308,19/7/2023,Japon,553
575,5/5/2024,Francia,465
458,6/4/2025,USA,91
330,26/11/2023,USA,551
18,10/10/2026,USA,444
112,8/1/2026,Mexico,295
575,30/8/2025,Japon,535
239,3/5/2026,USA,439
164,31/5/2023,Japon,252
86,3/3/2025,Brasil,127
233,12/7/2026,Brasil,429
214,21/1/2025,Francia,487
56,11/12/2023,Francia,533
499,26/3/2024,Brasil,248
164,10/2/2024,Mexico,10
100,6/1/2023,Brasil,504
413,25/10/2024,Mexico,326
362,24/12/2025,USA,157
331,21/12/2025,Japon,514
530,25/5/2026,Mexico,453
92,12/6/2023,USA,118
472,18/3/2024,Mexico,137
519,23/10/2023,Mexico,137
544,28/2/2025,USA,542
176,5/5/2023,Francia,247
151,16/8/2025,USA,412
60,2/3/2026,Mexico,156
351,30/4/2025,Mexico,51
101,5/9/2025,USA,508
474,6/10/2024,Francia,439
438,13/11/2024,USA,26
378,9/7/2026,USA,62
41,29/11/2024,Francia,342
205,7/3/2023,Francia,32
531,20/6/2023,Japon,256
543,23/12/2024,Brasil,62
5,26/7/2023,Japon,542
315,1/10/2024,Mexico,163
34,31/5/2023,USA,173
463,10/12/2025,Brasil,192
47,15/2/2024,Francia,573
249,15/6/2025,Francia,374
322,6/6/2023,Mexico,395
190,26/3/2025,Brasil,134
357,26/9/2025,Brasil,143
376,4/5/2025,Brasil,552
160,20/11/2025,USA,221
258,11/1/2025,USA,65
261,3/2/2026,Francia,93
230,8/8/2023,Francia,546
141,17/6/2024,Francia,237
148,28/10/2023,Japon,411
474,17/8/2023,Mexico,202
65,25/11/2023,Japon,264
373,13/12/2024,Japon,361
553,18/4/2023,USA,71
491,23/10/2025,Japon,201
20,29/5/2023,Brasil,79
479,4/1/2026,Brasil,54
58,27/10/2023,Brasil,419
404,23/4/2023,Japon,477
180,21/7/2023,Brasil,85
139,28/9/2024,Brasil,428
97,11/9/2024,Japon,449
95,5/11/2026,Francia,479
114,19/3/2026,Francia,489
200,10/7/2024,Japon,473
443,6/6/2023,Mexico,570
52,23/11/2023,Mexico,80
522,15/1/2025,Japon,405
52,25/12/2025,Mexico,336
160,17/5/2024,Francia,71
284,3/7/2026,USA,212
371,2/5/2024,Brasil,77
188,27/3/2023,Francia,173
25,13/1/2024,USA,143
5,30/5/2023,Mexico,419
135,31/5/2023,Francia,232
558,25/9/2026,Brasil,25
514,17/1/2025,Francia,412
467,20/9/2026,Brasil,518
447,2/9/2025,Mexico,497
433,7/9/2025,Japon,371
283,6/12/2026,Mexico,82
298,5/7/2024,Japon,249
279,9/2/2024,Brasil,211
269,30/4/2024,Japon,368
352,8/7/2026,Francia,476
52,10/7/2026,Mexico,515
528,5/5/2023,USA,116
278,18/8/2024,Mexico,291
401,9/9/2023,Mexico,450
380,31/10/2024,Francia,72
93,25/3/2026,USA,42
379,9/3/2025,Brasil,237
140,11/8/2024,Brasil,444
411,17/10/2024,USA,559
206,23/10/2025,Brasil,492
334,16/12/2026,Brasil,444
161,25/12/2025,Japon,296
452,18/3/2026,Japon,509
208,5/7/2023,Francia,254
282,6/8/2023,Japon,378
205,11/6/2025,USA,570
429,24/7/2026,Japon,571
3,12/1/2025,Brasil,306
475,20/9/2025,USA,572
328,21/1/2025,Brasil,521
323,20/1/2024,Japon,183
289,30/4/2023,Brasil,319
488,7/5/2023,Japon,197
337,20/6/2026,Japon,77
552,4/5/2025,Brasil,272
279,23/2/2023,Francia,295
160,9/1/2026,Japon,446
237,12/6/2025,Japon,155
366,29/1/2026,Francia,151
408,22/3/2026,Francia,48
418,20/9/2026,Francia,539
182,13/6/2023,USA,205
256,10/7/2023,Francia,485
456,21/7/2024,Japon,358
500,12/5/2026,Mexico,418
393,14/8/2023,Japon,155
195,9/8/2023,Francia,99
67,21/9/2023,Japon,17
407,13/12/2026,Mexico,570
364,6/4/2024,Mexico,549
512,13/9/2026,Japon,12
38,28/4/2026,Mexico,180
394,12/8/2023,Francia,184
560,14/11/2026,Japon,347
417,25/7/2023,Japon,532
157,13/4/2024,Francia,547
572,9/6/2025,Mexico,374
179,27/11/2023,USA,417
215,26/3/2026,Francia,333
505,4/9/2023,Francia,179
576,21/9/2026,Japon,263
79,2/9/2024,USA,390
116,3/1/2023,USA,268
319,2/1/2023,USA,515
249,28/6/2025,USA,69
220,17/8/2024,Brasil,420
503,21/8/2024,Brasil,522
304,18/5/2025,USA,475
144,19/4/2023,Japon,281
109,27/5/2026,Francia,346
55,16/10/2026,Mexico,385
